t / fs	F(t)*F(0) / (kcal/mole/A)^2	err[F(t)*F(0)] / (kcal/mole/A)^2	lambda / N*s/m^3	err[lambda] / N*s/m^3
5718.00	-0.943009	1.042849	1380236.741574	130477.017408
5719.00	-0.941749	1.042946	1380195.815700	130485.335472
5720.00	-0.940398	1.043049	1380154.946513	130493.686725
5721.00	-0.938966	1.043157	1380114.137752	130502.071130
5722.00	-0.937461	1.043271	1380073.392759	130510.488609
5723.00	-0.935894	1.043389	1380032.714463	130518.939042
5724.00	-0.934275	1.043512	1379992.105360	130527.422268
5725.00	-0.932613	1.043640	1379951.567501	130535.938085
5726.00	-0.930921	1.043771	1379911.102473	130544.486253
5727.00	-0.929208	1.043907	1379870.711384	130553.066494
5728.00	-0.927487	1.044047	1379830.394846	130561.678494
5729.00	-0.925770	1.044192	1379790.152965	130570.321905
5730.00	-0.924069	1.044340	1379749.985320	130578.996343
5731.00	-0.922395	1.044492	1379709.890956	130587.701399
5732.00	-0.920763	1.044649	1379669.868369	130596.436631
5733.00	-0.919185	1.044811	1379629.915497	130605.201575
5734.00	-0.917673	1.044977	1379590.029714	130613.995743
5735.00	-0.916242	1.045149	1379550.207819	130622.818628
5736.00	-0.914905	1.045326	1379510.446035	130631.669705
5737.00	-0.913675	1.045509	1379470.740007	130640.548434
5738.00	-0.912564	1.045698	1379431.084805	130649.454264
5739.00	-0.911587	1.045894	1379391.474927	130658.386636
5740.00	-0.910757	1.046097	1379351.904305	130667.344984
5741.00	-0.910084	1.046308	1379312.366319	130676.328739
5742.00	-0.909583	1.046527	1379272.853809	130685.337331
5743.00	-0.909265	1.046755	1379233.359096	130694.370190
5744.00	-0.909141	1.046992	1379193.873997	130703.426750
5745.00	-0.909221	1.047239	1379154.389856	130712.506447
5746.00	-0.909516	1.047496	1379114.897570	130721.608724
5747.00	-0.910034	1.047764	1379075.387621	130730.733029
5748.00	-0.910785	1.048042	1379035.850109	130739.878816
5749.00	-0.911775	1.048332	1378996.274795	130749.045545
5750.00	-0.913011	1.048633	1378956.651138	130758.232683
5751.00	-0.914499	1.048947	1378916.968340	130767.439701
5752.00	-0.916242	1.049272	1378877.215394	130776.666076
5753.00	-0.918244	1.049609	1378837.381128	130785.911287
5754.00	-0.920506	1.049959	1378797.454263	130795.174816
5755.00	-0.923030	1.050321	1378757.423459	130804.456147
5756.00	-0.925816	1.050695	1378717.277370	130813.754765
5757.00	-0.928860	1.051082	1378677.004699	130823.070154
5758.00	-0.932161	1.051480	1378636.594249	130832.401799
5759.00	-0.935713	1.051890	1378596.034982	130841.749182
5760.00	-0.939513	1.052311	1378555.316067	130851.111783
5761.00	-0.943552	1.052743	1378514.426936	130860.489084
5762.00	-0.947824	1.053186	1378473.357336	130869.880562
5763.00	-0.952319	1.053639	1378432.097373	130879.285696
5764.00	-0.957028	1.054102	1378390.637562	130888.703963
5765.00	-0.961939	1.054574	1378348.968872	130898.134843
5766.00	-0.967040	1.055054	1378307.082764	130907.577816
5767.00	-0.972320	1.055542	1378264.971227	130917.032364
5768.00	-0.977765	1.056037	1378222.626815	130926.497973
5769.00	-0.983361	1.056538	1378180.042673	130935.974136
5770.00	-0.989092	1.057045	1378137.212565	130945.460352
5771.00	-0.994946	1.057556	1378094.130892	130954.956130
5772.00	-1.000905	1.058070	1378050.792712	130964.460988
5773.00	-1.006956	1.058588	1378007.193749	130973.974454
5774.00	-1.013081	1.059107	1377963.330404	130983.496073
5775.00	-1.019266	1.059627	1377919.199757	130993.025399
5776.00	-1.025494	1.060146	1377874.799569	131002.562009
5777.00	-1.031751	1.060664	1377830.128278	131012.105494
5778.00	-1.038020	1.061180	1377785.184993	131021.655463
5779.00	-1.044287	1.061693	1377739.969483	131031.211546
5780.00	-1.050538	1.062200	1377694.482168	131040.773393
5781.00	-1.056756	1.062703	1377648.724102	131050.340672
5782.00	-1.062930	1.063198	1377602.696955	131059.913073
5783.00	-1.069044	1.063686	1377556.403000	131069.490303
5784.00	-1.075086	1.064164	1377509.845091	131079.072088
5785.00	-1.081042	1.064633	1377463.026641	131088.658172
5786.00	-1.086902	1.065090	1377415.951608	131098.248314
5787.00	-1.092653	1.065535	1377368.624468	131107.842287
5788.00	-1.098283	1.065966	1377321.050202	131117.439879
5789.00	-1.103782	1.066383	1377273.234270	131127.040889
5790.00	-1.109139	1.066785	1377225.182598	131136.645126
5791.00	-1.114345	1.067170	1377176.901553	131146.252407
5792.00	-1.119390	1.067538	1377128.397934	131155.862558
5793.00	-1.124264	1.067887	1377079.678948	131165.475409
5794.00	-1.128958	1.068217	1377030.752197	131175.090796
5795.00	-1.133464	1.068528	1376981.625663	131184.708557
5796.00	-1.137774	1.068817	1376932.307695	131194.328531
5797.00	-1.141880	1.069086	1376882.806991	131203.950560
5798.00	-1.145773	1.069333	1376833.132587	131213.574485
5799.00	-1.149448	1.069557	1376783.293844	131223.200148
5800.00	-1.152896	1.069759	1376733.300429	131232.827389
5801.00	-1.156112	1.069938	1376683.162305	131242.456046
5802.00	-1.159089	1.070094	1376632.889716	131252.085955
5803.00	-1.161821	1.070227	1376582.493167	131261.716950
5804.00	-1.164302	1.070336	1376531.983411	131271.348864
5805.00	-1.166529	1.070422	1376481.371434	131280.981530
5806.00	-1.168494	1.070484	1376430.668430	131290.614778
5807.00	-1.170196	1.070523	1376379.885790	131300.248440
5808.00	-1.171630	1.070540	1376329.035073	131309.882348
5809.00	-1.172792	1.070534	1376278.127995	131319.516334
5810.00	-1.173680	1.070505	1376227.176398	131329.150231
5811.00	-1.174292	1.070455	1376176.192232	131338.783875
5812.00	-1.174625	1.070383	1376125.187532	131348.417109
5813.00	-1.174680	1.070290	1376074.174391	131358.049777
5814.00	-1.174455	1.070177	1376023.164942	131367.681729
5815.00	-1.173951	1.070044	1375972.171325	131377.312820
5816.00	-1.173168	1.069891	1375921.205669	131386.942912
5817.00	-1.172107	1.069720	1375870.280065	131396.571873
5818.00	-1.170769	1.069532	1375819.406537	131406.199581
5819.00	-1.169159	1.069325	1375768.597026	131415.825919
5820.00	-1.167277	1.069102	1375717.863357	131425.450780
5821.00	-1.165127	1.068863	1375667.217220	131435.074063
5822.00	-1.162715	1.068609	1375616.670146	131444.695677
5823.00	-1.160043	1.068340	1375566.233483	131454.315538
5824.00	-1.157117	1.068058	1375515.918377	131463.933572
5825.00	-1.153942	1.067762	1375465.735750	131473.549708
5826.00	-1.150524	1.067453	1375415.696283	131483.163886
5827.00	-1.146869	1.067133	1375365.810392	131492.776051
5828.00	-1.142984	1.066802	1375316.088221	131502.386152
5829.00	-1.138876	1.066460	1375266.539617	131511.994146
5830.00	-1.134551	1.066108	1375217.174123	131521.599992
5831.00	-1.130018	1.065747	1375168.000963	131531.203655
5832.00	-1.125284	1.065378	1375119.029034	131540.805098
5833.00	-1.120357	1.065002	1375070.266893	131550.404288
5834.00	-1.115244	1.064618	1375021.722756	131560.001192
5835.00	-1.109955	1.064227	1374973.404488	131569.595777
5836.00	-1.104496	1.063831	1374925.319604	131579.188008
5837.00	-1.098877	1.063429	1374877.475264	131588.777850
5838.00	-1.093105	1.063023	1374829.878275	131598.365263
5839.00	-1.087188	1.062612	1374782.535093	131607.950207
5840.00	-1.081135	1.062197	1374735.451826	131617.532636
5841.00	-1.074953	1.061779	1374688.634239	131627.112501
5842.00	-1.068650	1.061359	1374642.087759	131636.689747
5843.00	-1.062233	1.060935	1374595.817484	131646.264319
5844.00	-1.055710	1.060510	1374549.828191	131655.836155
5845.00	-1.049087	1.060083	1374504.124341	131665.405189
5846.00	-1.042373	1.059655	1374458.710093	131674.971352
5847.00	-1.035573	1.059226	1374413.589307	131684.534571
5848.00	-1.028693	1.058797	1374368.765558	131694.094771
5849.00	-1.021741	1.058367	1374324.242140	131703.651874
5850.00	-1.014723	1.057938	1374280.022076	131713.205803
5851.00	-1.007644	1.057510	1374236.108125	131722.756479
5852.00	-1.000511	1.057082	1374192.502786	131732.303824
5853.00	-0.993328	1.056657	1374149.208300	131741.847761
5854.00	-0.986103	1.056232	1374106.226660	131751.388214
5855.00	-0.978841	1.055811	1374063.559605	131760.925108
5856.00	-0.971547	1.055391	1374021.208624	131770.458372
5857.00	-0.964228	1.054975	1373979.174954	131779.987938
5858.00	-0.956889	1.054562	1373937.459580	131789.513743
5859.00	-0.949536	1.054153	1373896.063226	131799.035725
5860.00	-0.942175	1.053748	1373854.986354	131808.553828
5861.00	-0.934814	1.053346	1373814.229159	131818.068000
5862.00	-0.927457	1.052950	1373773.791560	131827.578195
5863.00	-0.920112	1.052558	1373733.673194	131837.084370
5864.00	-0.912785	1.052172	1373693.873410	131846.586491
5865.00	-0.905484	1.051791	1373654.391260	131856.084531
5866.00	-0.898215	1.051415	1373615.225493	131865.578468
5867.00	-0.890986	1.051045	1373576.374548	131875.068290
5868.00	-0.883803	1.050681	1373537.836549	131884.553993
5869.00	-0.876675	1.050322	1373499.609297	131894.035583
5870.00	-0.869608	1.049970	1373461.690268	131903.513074
5871.00	-0.862612	1.049624	1373424.076608	131912.986491
5872.00	-0.855692	1.049283	1373386.765132	131922.455868
5873.00	-0.848857	1.048949	1373349.752326	131931.921250
5874.00	-0.842114	1.048621	1373313.034343	131941.382693
5875.00	-0.835472	1.048299	1373276.607010	131950.840264
5876.00	-0.828936	1.047983	1373240.465827	131960.294041
5877.00	-0.822515	1.047673	1373204.605980	131969.744114
5878.00	-0.816216	1.047369	1373169.022339	131979.190585
5879.00	-0.810045	1.047071	1373133.709475	131988.633567
5880.00	-0.804010	1.046778	1373098.661663	131998.073185
5881.00	-0.798116	1.046492	1373063.872899	132007.509577
5882.00	-0.792369	1.046211	1373029.336908	132016.942891
5883.00	-0.786775	1.045935	1372995.047160	132026.373288
5884.00	-0.781340	1.045666	1372960.996885	132035.800939
5885.00	-0.776069	1.045402	1372927.179088	132045.226030
5886.00	-0.770966	1.045143	1372893.586564	132054.648757
5887.00	-0.766035	1.044890	1372860.211919	132064.069327
5888.00	-0.761280	1.044643	1372827.047583	132073.487961
5889.00	-0.756705	1.044402	1372794.085837	132082.904890
5890.00	-0.752312	1.044166	1372761.318825	132092.320356
5891.00	-0.748104	1.043936	1372728.738578	132101.734616
5892.00	-0.744082	1.043712	1372696.337037	132111.147935
5893.00	-0.740249	1.043494	1372664.106069	132120.560591
5894.00	-0.736604	1.043282	1372632.037498	132129.972873
5895.00	-0.733148	1.043076	1372600.123118	132139.385081
5896.00	-0.729881	1.042877	1372568.354727	132148.797524
5897.00	-0.726801	1.042683	1372536.724142	132158.210522
5898.00	-0.723909	1.042496	1372505.223229	132167.624405
5899.00	-0.721201	1.042315	1372473.843926	132177.039513
5900.00	-0.718675	1.042141	1372442.578269	132186.456193
5901.00	-0.716328	1.041973	1372411.418414	132195.874803
5902.00	-0.714157	1.041811	1372380.356666	132205.295708
5903.00	-0.712157	1.041656	1372349.385503	132214.719283
5904.00	-0.710323	1.041507	1372318.497598	132224.145907
5905.00	-0.708650	1.041364	1372287.685844	132233.575972
5906.00	-0.707132	1.041227	1372256.943377	132243.009871
5907.00	-0.705763	1.041097	1372226.263598	132252.448007
5908.00	-0.704536	1.040972	1372195.640190	132261.890790
5909.00	-0.703444	1.040854	1372165.067138	132271.338632
5910.00	-0.702479	1.040741	1372134.538747	132280.791954
5911.00	-0.701634	1.040633	1372104.049653	132290.251178
5912.00	-0.700900	1.040531	1372073.594838	132299.716732
5913.00	-0.700270	1.040434	1372043.169637	132309.189047
5914.00	-0.699735	1.040342	1372012.769745	132318.668554
5915.00	-0.699286	1.040255	1371982.391224	132328.155687
5916.00	-0.698915	1.040172	1371952.030500	132337.650877
5917.00	-0.698614	1.040093	1371921.684366	132347.154556
5918.00	-0.698374	1.040019	1371891.349976	132356.667150
5919.00	-0.698188	1.039948	1371861.024839	132366.189082
5920.00	-0.698047	1.039882	1371830.706812	132375.720767
5921.00	-0.697944	1.039819	1371800.394089	132385.262611
5922.00	-0.697871	1.039759	1371770.085187	132394.815008
5923.00	-0.697822	1.039703	1371739.778933	132404.378337
5924.00	-0.697789	1.039650	1371709.474449	132413.952965
5925.00	-0.697768	1.039601	1371679.171135	132423.539238
5926.00	-0.697751	1.039555	1371648.868651	132433.137482
5927.00	-0.697734	1.039512	1371618.566901	132442.748001
5928.00	-0.697711	1.039472	1371588.266015	132452.371074
5929.00	-0.697679	1.039437	1371557.966332	132462.006953
5930.00	-0.697632	1.039404	1371527.668379	132471.655858
5931.00	-0.697567	1.039376	1371497.372860	132481.317980
5932.00	-0.697480	1.039352	1371467.080637	132490.993473
5933.00	-0.697368	1.039332	1371436.792716	132500.682458
5934.00	-0.697229	1.039317	1371406.510236	132510.385018
5935.00	-0.697060	1.039307	1371376.234454	132520.101199
5936.00	-0.696858	1.039302	1371345.966734	132529.831007
5937.00	-0.696621	1.039303	1371315.708542	132539.574406
5938.00	-0.696348	1.039310	1371285.461432	132549.331315
5939.00	-0.696035	1.039323	1371255.227046	132559.101614
5940.00	-0.695682	1.039343	1371225.007101	132568.885135
5941.00	-0.695288	1.039370	1371194.803393	132578.681666
5942.00	-0.694849	1.039405	1371164.617783	132588.490949
5943.00	-0.694365	1.039448	1371134.452203	132598.312676
5944.00	-0.693835	1.039499	1371104.308650	132608.146494
5945.00	-0.693256	1.039560	1371074.189180	132617.992003
5946.00	-0.692628	1.039629	1371044.095914	132627.848752
5947.00	-0.691949	1.039708	1371014.031028	132637.716246
5948.00	-0.691218	1.039797	1370983.996754	132647.593940
5949.00	-0.690434	1.039896	1370953.995379	132657.481242
5950.00	-0.689595	1.040005	1370924.029237	132667.377513
5951.00	-0.688702	1.040126	1370894.100704	132677.282070
5952.00	-0.687752	1.040257	1370864.212201	132687.194185
5953.00	-0.686746	1.040400	1370834.366176	132697.113087
5954.00	-0.685682	1.040555	1370804.565108	132707.037965
5955.00	-0.684560	1.040722	1370774.811489	132716.967966
5956.00	-0.683381	1.040901	1370745.107824	132726.902201
5957.00	-0.682144	1.041092	1370715.456616	132736.839744
5958.00	-0.680851	1.041296	1370685.860359	132746.779636
5959.00	-0.679500	1.041512	1370656.321527	132756.720887
5960.00	-0.678093	1.041740	1370626.842564	132766.662476
5961.00	-0.676632	1.041981	1370597.425875	132776.603356
5962.00	-0.675117	1.042235	1370568.073817	132786.542458
5963.00	-0.673550	1.042501	1370538.788690	132796.478690
5964.00	-0.671932	1.042779	1370509.572730	132806.410942
5965.00	-0.670265	1.043069	1370480.428103	132816.338090
5966.00	-0.668550	1.043370	1370451.356898	132826.258998
5967.00	-0.666791	1.043683	1370422.361128	132836.172523
5968.00	-0.664987	1.044007	1370393.442723	132846.077517
5969.00	-0.663142	1.044340	1370364.603533	132855.972831
5970.00	-0.661258	1.044684	1370335.845330	132865.857321
5971.00	-0.659335	1.045037	1370307.169809	132875.729849
5972.00	-0.657375	1.045398	1370278.578594	132885.589292
5973.00	-0.655380	1.045768	1370250.073246	132895.434539
5974.00	-0.653352	1.046144	1370221.655265	132905.264497
5975.00	-0.651290	1.046527	1370193.326109	132915.078099
5976.00	-0.649196	1.046915	1370165.087194	132924.874299
5977.00	-0.647070	1.047308	1370136.939913	132934.652084
5978.00	-0.644912	1.047705	1370108.885645	132944.410469
5979.00	-0.642723	1.048105	1370080.925766	132954.148505
5980.00	-0.640501	1.048506	1370053.061669	132963.865278
5981.00	-0.638247	1.048910	1370025.294770	132973.559915
5982.00	-0.635958	1.049313	1369997.626526	132983.231586
5983.00	-0.633634	1.049716	1369970.058446	132992.879500
5984.00	-0.631272	1.050118	1369942.592106	133002.502919
5985.00	-0.628872	1.050518	1369915.229160	133012.101148
5986.00	-0.626430	1.050915	1369887.971353	133021.673544
5987.00	-0.623945	1.051308	1369860.820527	133031.219515
5988.00	-0.621414	1.051697	1369833.778636	133040.738522
5989.00	-0.618833	1.052081	1369806.847752	133050.230079
5990.00	-0.616200	1.052460	1369780.030068	133059.693758
5991.00	-0.613513	1.052832	1369753.327910	133069.129186
5992.00	-0.610767	1.053198	1369726.743737	133078.536047
5993.00	-0.607960	1.053557	1369700.280143	133087.914081
5994.00	-0.605088	1.053908	1369673.939859	133097.263085
5995.00	-0.602149	1.054252	1369647.725756	133106.582915
5996.00	-0.599139	1.054588	1369621.640836	133115.873483
5997.00	-0.596055	1.054916	1369595.688240	133125.134760
5998.00	-0.592894	1.055235	1369569.871236	133134.366771
5999.00	-0.589654	1.055546	1369544.193221	133143.569598
6000.00	-0.586331	1.055848	1369518.657713	133152.743376
6001.00	-0.582924	1.056142	1369493.268348	133161.888295
6002.00	-0.579428	1.056428	1369468.028878	133171.004598
6003.00	-0.575843	1.056705	1369442.943159	133180.092582
6004.00	-0.572165	1.056973	1369418.015156	133189.152591
6005.00	-0.568393	1.057233	1369393.248932	133198.185023
6006.00	-0.564523	1.057485	1369368.648650	133207.190321
6007.00	-0.560554	1.057729	1369344.218568	133216.168976
6008.00	-0.556484	1.057964	1369319.963036	133225.121523
6009.00	-0.552311	1.058192	1369295.886498	133234.048543
6010.00	-0.548032	1.058411	1369271.993490	133242.950656
6011.00	-0.543646	1.058623	1369248.288641	133251.828522
6012.00	-0.539150	1.058827	1369224.776674	133260.682840
6013.00	-0.534541	1.059023	1369201.462411	133269.514347
6014.00	-0.529818	1.059211	1369178.350771	133278.323809
6015.00	-0.524978	1.059391	1369155.446777	133287.112029
6016.00	-0.520019	1.059564	1369132.755555	133295.879835
6017.00	-0.514938	1.059728	1369110.282342	133304.628087
6018.00	-0.509733	1.059885	1369088.032488	133313.357666
6019.00	-0.504401	1.060033	1369066.011455	133322.069478
6020.00	-0.498938	1.060173	1369044.224827	133330.764448
6021.00	-0.493343	1.060304	1369022.678306	133339.443519
6022.00	-0.487612	1.060426	1369001.377717	133348.107648
6023.00	-0.481743	1.060539	1368980.329005	133356.757803
6024.00	-0.475733	1.060642	1368959.538236	133365.394963
6025.00	-0.469579	1.060736	1368939.011594	133374.020116
6026.00	-0.463279	1.060819	1368918.755379	133382.634251
6027.00	-0.456830	1.060893	1368898.775998	133391.238363
6028.00	-0.450230	1.060955	1368879.079963	133399.833442
6029.00	-0.443477	1.061006	1368859.673875	133408.420479
6030.00	-0.436569	1.061046	1368840.564421	133417.000456
6031.00	-0.429505	1.061074	1368821.758354	133425.574348
6032.00	-0.422284	1.061091	1368803.262486	133434.143118
6033.00	-0.414904	1.061095	1368785.083664	133442.707720
6034.00	-0.407367	1.061086	1368767.228758	133451.269092
6035.00	-0.399671	1.061065	1368749.704640	133459.828153
6036.00	-0.391817	1.061031	1368732.518163	133468.385804
6037.00	-0.383808	1.060985	1368715.676135	133476.942925
6038.00	-0.375644	1.060925	1368699.185305	133485.500374
